Kategori,Judul,Link,Tanggal,Konten
Edu,"Cerita Natalia, Lulus S2 dari ITB pada Usia 22 Tahun 3 Bulan",https://www.kompas.com/edu/read/2024/05/10/180100071/cerita-natalia-lulus-s2-dari-itb-pada-usia-22-tahun-3-bulan,10/05/2024,"Ada cerita inspiratif dari salah satu wisudawan Institut Teknologi Bandung (ITB).
Menyelesaikan studi tepat waktu bahkan di usia yang masih muda tentunya butuh kedisiplinan dan perjuangan selama kuliah.
Seperti cerita mahasiswi dari program studi Magister Kimia, Kelompok Keahlian Kimia Fisik, yakni Natalia Devita Purnama.
Dia berhasil meraih wisudawan gelar Magister termuda di usia 22 tahun 3 bulan.
Bisa menyelesaikan studi S2 di usia yang terbilang masih muda tentu membuatnya bangga. Dia pun mengaku bahwa memiliki semangat untuk terus mengejar pendidikan.
""Selain karena mengikuti zaman sekarang orang-orang dengan gelar S2 sudah umum. Saya merasa ingin mendapatkan ilmu yang lebih jauh di Kimia dan masih belum mau melepas ITB jadi saya mendaftar program fast track,"" kata Natalia seperti dikutip dari laman ITB, Jumat (10/5/2024).

Meski saat ini Natalia sudah berhasil menyelesaikan studi S2, namun sebenarnya perjalanan akademiknya ternyata tidak mudah.
Selama proses studinya, ia mengaku banyak menghadapi kesulitan dalam memahami materi yang didominasi oleh penurunan rumus-rumus kimia serta teorinya yang jauh lebih kompleks daripada perkiraannya.
Tantangan terbesar yang dihadapi oleh Natalia terletak pada proses merampungkan tesisnya. Namun, berkat bantuan dan solusi dari dosen pembimbing, ia berhasil menyelesaikan penelitiannya dengan baik.
""Saya sering kehilangan motivasi, tapi akhirnya bisa menyelesaikan penelitian,"" tuturnya.


Selama proses studi, Natalia berfokus pada penelitian serta publikasi.
""S2 lebih banyak fokus ke penelitian dan outputnya publikasi, jadi harus rajin mempelajari jurnal dan mencoba metode penelitian agar menemukan metode yang paling efektif dan hasil yang paling baik,"" jelas Natalia.
Walaupun menghadapi berbagai tantangan, Natalia berhasil menjadi wisudawan termuda di program magister.
Rencananya selanjutnya adalah mengaplikasikan ilmu yang didapat di karier profesionalnya, terutama dalam bidang penelitian.
""Untuk teman-teman yang masih memperjuangkan gelar, tetap berusaha dan jangan menyerah jika hasilnya tidak sesuai harapan,"" pesannya.
Dia juga memberi pesan agar para mahasiswa jangan menunggu motivasi datang untuk mengerjakan sesuatu.Tapi terus lakukan saja apapun kondisinya, nanti lama-kelamaaan akan selesai juga.

Dengan semangat dan dedikasinya, Natalia menjadi inspirasi bagi banyak mahasiswa untuk terus berjuang dan meraih mimpi mereka dalam dunia pendidikan tinggi."
Edu,"Sosok Nila Armelia, Raih Gelar Doktor di Usia 27 Tahun",https://www.kompas.com/edu/read/2024/05/10/175129971/sosok-nila-armelia-raih-gelar-doktor-di-usia-27-tahun,10/05/2024,"Dosen Sekolah Bisnis dan Manajemen (SBM) Institut Teknologi Bandung (ITB) Nila Armelia Windasari berhasil meraih gelar Doctor of Philosophy (Ph.D.) pada usia 27 tahun.
Nila berhasil meraih gelar itu dalam usia yang terbilang muda karena mengikuti kelas akselerasi ketika di SMA, kemudian meraih gelar master atau S2 pada tiga semester di Asia University, Taiwan dan studi S3 Nila jalani di National Tsing Hua University, Hsinchu, Taiwan.
Setelah lulus, Nila menyibukkan dirinya dengan menjadi seorang dosen di Universitas Terbuka di Taiwan selama empat tahun, baru kemudian pindah ke SBM ITB.

Mengajar bagi Nila bukan hal baru, karena keluarganya banyak yang berprofesi sebagai guru. Oleh karena itu, ia merasa senang ketika bisa mengajar apalagi saat belajar bersama mahasiswanya.
""Terutama ketika di SBM dan di level postgraduate, dari diskusi di kelas, saya belajar sesuatu dari mereka, dari pengalaman dan praktek mereka yang tentu industrinya bervariasi,"" kata Nila dikutip dari laman resmi ITB, Jumat (3/5/2024).
""Dan ketika bisa membantu mereka untuk belajar lebih dalam, buat saya itu rewarding,"" lanjutnya.
Nila juga selalu berhasil mengingat semua tesis buatan mahasiswanya karena ia berprinsip tidak hanya ingin mahasiswa sekadar lulus, tetapi juga menciptakan solusi untuk masalah dalam topik yang dibahas.
Oleh karena itu, tidak jarang mahasiswa bimbingannya selalu kerap melakukan revisi tesis dilakukan berkali-kali dan menurut Nila, hal itu menunjukkan kompleksitas permasalah yang dibawa mahasiswa.

""Tesis di MBA itu problem solving yang riil, bukan hanya hypothetical. Itu permasalahan yang riil dari perusahaan yang mereka bawa. Penting bagi mereka untuk betul-betul bukan hanya selesai tapi masalahnya solved,"" ujarnya.
Nila mengatakan, menjadi bagian di SBM ITB, membuatnya mendapatkan standar mengajar yang cukup menantang untuk mahasiswa.
Saat ini, Nila juga tengah banyak membimbing mahasiswa magister dan sarjana serta membimbing dua mahasiswa program doktor.
""Artinya tidak harus di depan mahasiswa, tapi mereka harus tahu bahwa selama mereka menjadi mahasiswa ITB, kapanpun mereka butuh saya mereka bisa hubungi saya,"" pungkas Nila."
Edu,Perhimpunan Guru P2G Desak DPR Evaluasi Penerapan Merdeka Belajar,https://www.kompas.com/edu/read/2024/05/10/173814471/perhimpunan-guru-p2g-desak-dpr-evaluasi-penerapan-merdeka-belajar,10/05/2024,"Perhimpunan Pendidikan dan Guru (P2G) mendesak DPR RI dan DPD RI segera mengevaluasi program Merdeka Belajar yang sudah berlangsung selama kurang lebih lima tahun.
Sebab, menurut P2G, selama lima tahun ini belum ada perubahan yang fundamental selama ada penerapan program Merdeka Belajar.
""Bagi P2G, setelah hampir lima tahun menjabat, perubahan perbaikan fundamental pendidikan dan guru belum banyak terjadi, meskipun sudah dua puluh enam jilid merdeka belajar itu episodenya,"" kata Kepala Bidang Advokasi P2G Iman Zanatul Haeri melalui keterangan tertulis, dikutip Senin (6/5/2024).

Selain dengan DPR, Iman juga menyarankan agar program Merdeka Belajar juga dievaluasi oleh lembaga atau organisasi independen.
Hal itu, kata Iman, perlu dilakukan Agar kelangsungan atau dihentikannya kebijakan itu dilakukan secara objektif, berorientasi perbaikan, jujur, dan berbasis data.
Mengingat selama ini perbaikan belum banyak terjadi di dunia pendidikan Indonesia. Terlihat dari skor Program for International Student Assessment (PISA) yang meningkat signifikan.
""Contoh hasil PISA kita, sekarang justru skornya makin jeblok, bahkan terendah selama sepuluh tahun terakhir,"" ujarnya.
Sementara itu terkait Kurikulum Merdeka, Koordinator Nasional P2G Satriwan Salim menilai kelanjutan penerapan Kurikulum Merdeka harus dibarengi dengan evaluasi dan perbaikan di berbagai aspek.

""Mengenai kebijakan Kurikulum Merdeka, P2G merasa perlu dilanjutkan, tentu sambil dilakukan perbaikan atau revisi bagian-bagian yang perlu disentuh,"" ungkap Satriwan.
Salah satu yang perlu direvisi menurut Satriwan adalah terkait kebijakan pelatihan pelatihan guru yang dulu pernah ada di Kurikulum 2013 dan direvisi pada tahun 2017.
Selain itu, P2G juga berharap agar kebijakan seperti Program Guru Penggerak (PGP) dihentikan karena bertentangan dengan UU Nomor 14 Tahun 2005 tentang Guru dan Dosen.
""PGP bersifat diskriminatif, eksklusif, tidak berkeadilan, dan tidak mengedepankan prinsip kesetaraan peluang,"" ujarnya.
Menurut Satriwan, pada PGP semua guru berhak ikut pelatihan PGP untuk meningkatkan kompetensinya dan hal itu sudah tertuang pada Undang-Undang Guru dan Dosen pasal 14 Ayat 1 huruf d.
""Di era Nadiem juga guru dikotak-kotakkan, dengan beragam label. Ada istilah Guru Penggerak, Guru Konten Kreator, Guru Fasilitator, Guru Komite Pembelajaran, dan lainnya. Ini jelas membuat kastanisasi guru, eksklusivitas, dan menyulut konflik horizontal sesama guru,"" jelas Satriwan."
Edu,"UAD Buka Beasiswa S1 Kedokteran 2024, Kuliah Gratis dan Tunjangan",https://www.kompas.com/edu/read/2024/05/10/171003171/uad-buka-beasiswa-s1-kedokteran-2024-kuliah-gratis-dan-tunjangan,10/05/2024,"Universitas Ahmad Dahlan (UAD) membuka beasiswa kuliah S1 Jurusan Kedokteran di tahun 2024.
Beasiswa ini menawarkan pembebasan Biaya Pendidikan delapan semester jenjang Sarjana Kedokteran, biaya Pendidikan Profesi Dokter (PPD) empat semester, dan bantuan biaya hidup.
Pendaftaran beasiswa ini dibuka sampai 24 Mei 2024 dan dikhususkan bagi siswa SMA, MA lulusan IPA tahun 2023 dan 2024.
Namun, program bantuan biaya ini diprioritaskan untuk mahasiswa baru Kedokteran yang berasal dari Panti Asuhan Muhammadiyah/’Aisyiyah, Pondok Pesantren Muhammadiyah/’Aisyiyah yang memiliki kemampuan akademik tinggi dan motivasi berprestasi tetapi kurang mampu secara ekonomi.

Perlu diketahui, UAD adalah perguruan tinggi swasta unggul di Provinsi Yogyakarta. Jika Ingin mencoba mendaftar beasiswa S1 Kedokteran di UAD 2024? Berikut persyaratan, jadwal, yang dilansir dari laman resmi UAD.
1. Warga Negara Indonesia
2. Siswa kelas XII SMA/MA IPA yang akan lulus pada tahun 2024 atau lulusan 2023

3. Tidak mampu secara ekonomi yang didukung bukti sebagai berikut:
Tercatat dalam DTKS atau menerima program bantuan sosial yang ditetapkan oleh kementerian Sosial seperti:
Memenuhi persyaratan miskin/rentan miskin sesuai dengan ketentuan :
4. Kader Persyarikatan Muhammadiyah

5. Pendidikan orangtua/wali setinggi-tingginya S1 (Strata 1) atau Diploma 4
6. Memiliki prestasi akademik dan/atau non akademik
7. Tidak buta warna, sehat jasmani, bebas narkoba, dan sehat jiwa
8. Bersedia tidak menikah selama kuliah di UAD"
Edu,"Kampus Mengajar 2024 Angkatan 8 Dibuka, Bisa Dapat Biaya Hidup",https://www.kompas.com/edu/read/2024/05/10/170033571/kampus-mengajar-2024-angkatan-8-dibuka-bisa-dapat-biaya-hidup,10/05/2024,"Pendaftaran Kampus Mengajar Angkatan 8 Tahun 2024 kini sudah dibuka mulai 6 Mei.
Program Kampus Mengajar merupakan bagian dari kebijakan Merdeka Belajar Kampus Merdeka (MBKM) dari Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi (Kemendikbud ristek).
Program ini memberikan kesempatan kepada mahasiswa untuk belajar di luar program studi dengan menjadi mitra guru dalam melakukan pengembangan strategi pembelajaran yang kreatif, inovatif, dan menyenangkan di SD, SMP, SMA.
Mahasiswa yang lolos program ini, bisa mendapatkan rekognisi 20 SKS dan bantuan biaya hidup.

Pendaftaran dibuka sampai 2 Juni 2024. Untuk itu cek persyaratan, jadwal lengkap program Kampus Mengajar Angakatan 8 Tahun 2024.

Sebagai upaya untuk menjamin kualitas pelaksanaan kegiatan Kampus Mengajar di Angkatan 8 Tahun 2024, Mahasiswa akan diseleksi dan wajib memenuhi persyaratan-persyaratan di bawah ini:
1. Mahasiswa adalah warga negara Indonesia;
2. Mahasiswa aktif pada program diploma tiga, diploma empat/sarjana terapan, dan sarjana yang terakreditasi pada Perguruan Tinggi Negeri (PTN) atau Perguruan Tinggi Swasta (PTS) dalam koordinasi Kemendikbudristek
3. Minimum berada di semester 4 pada saat pelaksanaan program di semester ganjil tahun ajaran 2024/2025;
4. Memiliki Indeks Prestasi Kumulatif (IPK) minimum 3,00 dari skala 4,00;

5. Belum pernah ditetapkan sebagai peserta Program Kampus Mengajar ;
6. Bersedia mengikuti, melaksanakan, dan menyelesaikan Program Kampus Mengajar hingga selesai.
7. Beberapa hal yang perlu dipersiapkan oleh Mahasiswa untuk pendaftaran Kampus Mengajar Angkatan 8:
8. Melakukan pendaftaran di laman Program MBKM https://kampusmerdeka.kemdikbud.go.id/program/mengajar."
Edu,"Dibuka Mei 2024, Ini Nilai Rapor dan Ijazah Masuk IPDN, STIN, STAN",https://www.kompas.com/edu/read/2024/05/10/165835371/dibuka-mei-2024-ini-nilai-rapor-dan-ijazah-masuk-ipdn-stin-stan,10/05/2024,"- Persyaratan minimal nilai rapor dan ijazah buat daftar sekolah kedinasan pada Mei 2024 harus dicek oleh semua calon pendaftar.
Terutama sekolah kedinasan tinggi peminat seperti Politeknik Keuangan Negara (PKN) STAN, Sekolah Tinggi Intelijen Negara (STIN), dan Institut Pemerintahan Dalam Negeri atau IPDN, yang memiliki persyaratan akademik berbeda-beda.
Misalny seperti STIN, hanya menggunakan syarat nilai rapor. Lain halnya dengan IPDN yang mensyaratkan nilai ijazah juga.

Sementara untuk masuk PKN STAN, calon pendaftar wajib memiliki nilai Ujian Tulis Berbasis Komputer (UTBK) 2024, nilai rapor, dan nilai ijazah.
Jadi dari ketiga sekolah kedinasan 2024 yang terpopuler ini, PKN STAN memiliki tiga persyaratan akademik yang lebih banyak daripada IPDN dan STIN.
Karena itu, pendaftar harus mengetahui berapa nilai yang dibutuhkan masing-masing institusi.
Berikut minimal nilai rapor atau ijazah untuk daftar sekolah kedinasan STIN, STAN, dan IPDN berdasarkan persyaratan tahun sebelumnya.
Jika nilaimu di atas nilai minimal, maka kesempatan untuk kuliah gratis dan langsung menjadi Calon Pegawai Negeri Sipil (CPNS) akan terbuka lebar.

Nilai rapor menjadi satu-satunya nilai akademik yang dipersyararkan STIN.
Saat ini belum ada informasi persyaratan STIN 2024, tetapi berdasarkan informasi tahun lalu berikut ini rinciannya:



Sekolah kedinasan naungan Kementerian Keuangan (Kemenkeu) memberikan syarat akademik lebih banyak daripada IPDN maupun STIN.
Lulusan SMA sederajat yang mau mendaftar PKN STAN, wajib memberikan bukti minimal nilai rapor, minimal nilai ijazah di masing-masing jalur yang dibuka, dan nilai UTBK 2024. Berikut rinciannya:"
Edu,"PresUniv ""Ambassador Lecture"", Dubes Iran: Interaksi Budaya Iran-Indonesia Terjalin Sejak Lama",https://www.kompas.com/edu/read/2024/05/10/142023171/presuniv-ambassador-lecture-dubes-iran-interaksi-budaya-iran-indonesia,10/05/2024,"President University (PresUniv) menggelar PresUniv Ambassador Lecture dengan mengundang Mohammad Boroujerdi, Duta Besar Luar Biasa dan Berkuasa Penuh Republik Islam Iran untuk Indonesia menjadi pembicara dalam kuliah tamu.
Kuliah Tamu Dubes Iran ini digelar Program Studi (Prodi) Hukum dan Prodi Hubungan Internasional (keduanya di bawah Fakultas Humaniora). Acara digelar di Auditorium Charles Himawan, Kampus PresUniv, Kota Jababeka, Cikarang pada April 2024.
Rektor Presuniv Handa S. Abidin dalam sambutan berharap, kuliah tamu dapat berperan dalam memperkuat hubungan antara Indonesia dan Iran melalui diplomasi budaya.
“Dalam bidang budaya, salah satu bentuk kerja sama yang bisa direalisasikan adalah melalui pertukaran mahasiswa. Mahasiswa-mahasiswa dari Iran dapat melanjutkan kuliahnya di Indonesia, termasuk di Presuniv, dan sebaliknya,” kata Handa.
Dekan Fakultas Humaniora Mohammad Syafi’i Anwar menambahkan, kerja sama bidang pendidikan dapat memperkuat fondasi hubungan diplomatik antara Indonesia dengan Iran.
“Ini karena pendidikan memainkan kontribusi yang sangat signifikan dalam pembangunan peradaban umat manusia,” jelas Syafi’i Anwar.
Dalam pemaparannya, Dubes Boroujerdi menyampaikan, hubungan diplomatik antara Indonesia dan Iran terjalin sejak lama, persisnya sejak tahun 1950, beberapa tahun setelah Indonesia merdeka.
Meski begitu, hubungan Indonesia dan Iran sebetulnya sudah berlangsung jauh sebelum 1950. Sejak berabad-abad lalu, masyarakat Indonesia dan Iran, yang dulu dikenal dengan sebutan Persia, berinteraksi melalui jalur perdagangan dan penyebaran agama Islam.
Intelektual muslim Iran dan Indonesia sudah sejak lama saling berinteraksi.
Lebih jauh Dubes Boroujerdi menyampaikan, hubungan diplomatik Indonesia dan Iran saat ini berada dalam kondisi stabil. “Meski begitu kami akan berupaya untuk terus mengembangkan dan meningkatkan kerja sama dua negara ini dalam berbagai bidang,” katanya.


Apalagi, lanjut Dubes Boroujerdi, Iran dan Indonesia memiliki modal penting, yakni adanya beberapa kesamaan. “Iran dan Indonesia adalah negara dengan mayoritas penduduknya beragama Islam. Lalu, Iran dan Indonesia juga sama-sama memiliki beragam budaya dan bahasa daerah,” jelasnya."
Edu,9 Politeknik Pelayaran Sekolah Kedinasan Milik Kemenhub Selain STIP,https://www.kompas.com/edu/read/2024/05/10/110521671/9-politeknik-pelayaran-sekolah-kedinasan-milik-kemenhub-selain-stip,10/05/2024,"Kementerian Perhubungan (Kemenhub) mengambil langkah tegas setelah taruna STIP (Sekolah Tinggi Ilmu Pelayaran) tewas akibat dianiaya seniornya belum lama ini.
Kemenhub tidak lagi menerima mahasiswa baru di sekolah kedinasan STIP pada tahun akademik tahun 2024.
Menteri Perhubungan Budi Karya Sumadi menerangkan, akan ada moratorium atau penundaan penerimaan mahasiswa baru tahun ini. Termasuk evaluasi pendidikan vokasi.
Dalam jangka pendek, Kemenhub akan menerapkan moratorium penerimaan taruna di STIP dan mengoptimalkan penerimaan taruna di sekolah pelayaran lainnya di bawah Kementerian Perhubungan.

Bagi lulusan SMA sederajat yang ingin melanjutkan Pendidikan di sekolah kedinasan Kemenhub khususnya di bidang pelayaran, ada beberapa Politeknik Pelayaran lain yang bisa kamu pilih selain STIP.
Dilansir dari laman Sipencatar Dephub, Jumat (10/5/2024) membagikan daftar sekolah kedinasan Kemenhub. Ada 22 sekolah kedinasan milik Kemenhub yang dibagi dalam Matra Darat; Matra Laut; Matra Udara.
Selain STIP, berikut daftar Politeknik Pelayaran, sekolah kedinasan milik Kemenhub yang bisa kamu pilih di sekolah kedinasan 2024.
1. Politeknik Ilmu Pelayaran (PIP) Makassar
2. Politeknik Ilmu Pelayaran (PIP) Semarang
3. Politeknik Pelayaran (Poltekpel) Banten
4. Politeknik Pelayaran (Poltekpel) Barombong
5. Politeknik Pelayaran (Poltekpel) Malahayati Aceh
6. Politeknik Pelayaran (Poltekpel) Sorong
7. Politeknik Pelayaran (Poltekpel) Sulawesi Utara
8. Politeknik Pelayaran (Poltekpel) Sumatera Barat
9. Politeknik Pelayaran (Poltekpel) Surabaya


Jika kamu ingin  mendaftar di sekolah kedinasan Kemenhub, berikut persyaratan administrasi yang perlu kamu penuhi jika ingin mendaftar di sekolah kedinasan 2024.
Persyaratan lainnya yang diunggah dalam 1 (satu) berkas dengan format PDF ukuran maksimal 2MB yang terdiri atas:

Demikian informasi mengenai Politeknik Pelayaran selain STIP Jakarta yang bisa dipilih lulusan SMA sederajat yang mau kuliah di sekolah kedinasan Kemenhub pada tahun 2024 ini."
Edu,"UI Buka Program Pre-University bagi Siswa SMA-SMK dan ""Gap Year""",https://www.kompas.com/edu/read/2024/05/10/101642971/ui-buka-program-pre-university-bagi-siswa-sma-smk-dan-gap-year,10/05/2024,"Pelajar SMA atau sederajat dan kini bisa mencoba ikut perkuliahan di Universitas Indonesia (UI) secara online melalui Center for Independent Learning Universitas Indonesia (CIL UI) atau yang biasa disebut program Pre-University.
Selain pelajar SMA, program ini juga bisa diikuti oleh lulusan S1/S2, siswa gapyear ataupun masyarakat umum yang berminat ikut kuliah di UI.
""Siswa-siswi SMA/SMK dan Peserta umum dalam jenjang S1/S2 yang ingin melanjutkan ke jenjang berikutnya dapat mengikuti kegiatan perkuliahan di kampus secara online melalui CIL-UI dan mengumpulkan mikro-kredensialnya,"" demikian yang tertulis di laman resmi CIL UI dikutip Selasa (7/5/2025).
Peserta yang ikut perkuliahan ini nantinya akan mendapat pembelajaran melalui video dan diberikan mikro kredensial atau kualifikasi seperti sertifikat.

Nantinya, mikro kredensial itu bisa dikonversi menjadi Sistem Kredit Semester (SKS) jika berhasil setelah lulus sekolah berhasil masuk UI.
Namun, jika tidak berhasil masuk UI, paling tidak siswa tetap mendapatkan pengalaman kuliah di salah satu perguruan tinggi favorit di Indonesia.
Jika berminat ikut program Pre-University berikut langkah-langkah yang harus ditempuh:
1. Peserta mengunjungi website cil untuk melihat informasi terkait pendaftaran Pre- U melalui laman https://cil.ui.ac.id/
2. Pada website CIL, dapatkan informasi berupa daftar mata kuliah yang tersedia sebagai mata kuliah Pre U. (Mata kuliah Pre U diawali dengan kata Pre U sebelum judul mata kuliah) https://cil.ui.ac.id/marketplace/
3. Selanjutnya, unduh dan mengisi berkas kesanggupan mengikuti program Pre-U yang terdapat pada menu program tersedia kemudian pilih Pre University Program. (Surat tersebut hanya bisa ditujukan untuk program Pre U).

4. Langkah selanjutnya, mendaftar di website ILISt dengan cara klik tombol daftar di sebelah tombol “surat pendaftaran Pre U”.
5. Pada saat Anda mengklik tombol daftar, kamu akan memasuki website CIL https://cil.ui.ac.id/marketplace/login. Kemudian lakukan pembuatan akun ILISt dengan Daftar sebagai Mahasiswa Non-UI.
6. Selanjutnya, tuliskan nama, alamat email, password yang dibuat, nama universitas/PT (untuk nama universitas/PT mohon untuk memilih _Umum_(Non- Mahasiswa) dan klik buat akun.
7. Setelah membuat akun, login dengan akun yang sebelumnya dibuat.
8. Untuk melakukan pendaftaran program Pre-U, kamu perlu mengisikan info profil terlebih dahulu dengan tujuan untuk mendaftar sebagai peserta dari program Pre-U."
Edu,"Mau Daftar IPDN 2024? Cek Syarat Nilai Rapor, Usia hingga Tinggi Badan",https://www.kompas.com/edu/read/2024/05/10/092612071/mau-daftar-ipdn-2024-cek-syarat-nilai-rapor-usia-hingga-tinggi-badan,10/05/2024,"Institut Pemerintahan Dalam Negeri (IPDN) termasuk sekolah kedinasan yang membuka penerimaan calon praja tahun akademik 2024.
Pada pendaftaran sekolah kedinasan 2024 kali ini, IPDN membuka 721 formasi.
Lulusan SMA sederajat yang mau mendaftar di sekolah kedinasan milik Kementerian Dalam Negeri (Kemendagri) ini perlu mempersiapkan semua syaratnya.
IPDN termasuk sekolah kedinasan yang membutuhkan syarat baik nilai rapor maupun ketentuan fisik calon praja.

Dilansir dari laman resminya, berikut beberapa syarat yang harus dipenuhi lulusan SMA sederajat jika ingin mendaftar di IPDN 2024.
Jika kamu ingin mendaftar di IPDN perlu memenuhi syarat nilai rapor sebagai berikut:
Berijazah Sekolah Menengah Atas (SMA) atau Madrasah Aliyah (MA) termasuk lulusan Paket C, bagi lulusan Tahun 2020 – 2023, dengan ketentuan:
Selain nilai rapor, lulusan SMA sederajat yang mau mendaftar IPDN harus punya tinggi badan tertentu.
Syarat tinggi badan daftar IPDN yakni tinggi badan pendaftar bagi pria minimal 160 cm dan wanita minimal 155 cm.
Selain syarat tinggi badan, IPDN juga mensyaratkan usia calon praja yang mau mendaftar. Syarat usianya adalah sebagai berikut:
Usia peserta seleksi minimal 16 tahun dan maksimal 21 tahun pada tanggal 1 Januari tahun berjalan.
Berikut syarat lainnya untuk mendaftar IPDN yang perlu diketahui lulusan SMA sederajat:
1. Bagi yang memperoleh ijazah dari sekolah di luar negeri harus mendapat pengesahan berupa surat pernyataan/persamaan dari Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi;
2. Berdomisili minimal 1 tahun di Kabupaten/Kota pada Provinsi tempat mendaftar secara sah terhitung pada tanggal awal pendaftaran yang dibuktikan dengan KTP-el, Kartu Keluarga dan Surat Pindah (bagi yang pindah tempat tinggal) serta dokumen lain yang berhubungan dengan domisili, dikecualikan bagi orangtua (Bapak/Ibu Kandung) peserta yang lahir di tempat pendaftaran dibuktikan dengan akta kelahiran orang tua dan/atau surat penempatan pindah tugas orang tua dari instansi masing-masing. Apabila terbukti melakukan duplikasi/pemalsuan/rekayasa keterangan akan ditindak sesuai dengan peraturan perundang-undangan yang berlaku;


3. Surat Keterangan Kelas XII SMA/MA yang ditandatangani oleh Kepala Sekolah atau pejabat yang berwenang dan dicap/distempel basah, bagi siswa SMA/MA lulusan tahun 2024 untuk dokumen awal persyaratan pendaftaran;"
Sports,Faisal Halim Penyerang Timnas Malaysia yang Disiram Air Keras Sukses Jalani Operasi Ketiga,https://www.kompas.com/sports/read/2024/05/10/23404718/faisal-halim-penyerang-timnas-malaysia-yang-disiram-air-keras-sukses,10/05/2024,"Penyerang Timnas Malaysia, Faisal Halim, dilaporkan sudah bisa berjalan lagi di rumah sakit tempatnya dirawat dan dirinya dalam kondisi lebih ceria.
Hal tersebut berdasarkan laporan dari kantor berita Malaysia, Bernama, yang mengutip pernyataan dari Datuk Seri Shahril Mokhtar, anggota dewan direksi Selangor FC, klub Faisal Halim kini, pada Jumat (10/5/2024).
Faisal Halim dilaporkan menjalani operasi ketiganya pada Kamis sore dan ia bereaksi positif terhadap prosedur cangkok kulit yang memanfaatkan kulit impor dari Belgia tersebut.
Shahril mengatakan bahwa proses pemulihan Faisal masih akan berlanjut dengan operasi lanjutan di kemudian hari tetapi kini dirinya perlu waktu istirahat agar kulit barunya di dada dan lengan sang pemain bisa menyatu dengan tubuhnya.
""Alhamdulillah, operasi ketiga berjalan mulus,"" ujar Shahril di Bernama. ""Saya mendapat informasi Faisal lebih ceria dan bahagia.""

""Saya dengar pagi ini dirinya mulai berjalan mandiri di kamarnya dan memakai kamar mendi sendiri.""
""Ini perkembangan positif dan dirinya ingin pulang.""
A post shared by Sports Kompascom (@sports.kompascom)
Faisal pun sekarang masih menghuni Unit Perawatan Intensif (ICU) dengan harapan dia bisa pindah ke Unit ketergantungan tinggi (HDU).
Unit perawatan semi-intensif ini diperuntukkan bagi pasien yang memerlukan pengamatan, pengobatan, dan perawatan yang lebih intensif dibandingkan ruang rawat umum dalam waktu dekat.

Bernama juga mengatakan bahwa kepala medis Selangor FC, Dr Muhammad Hazwan Khair, juga memantau penuh proses pemulihan sang pemain agar dirinya tak mengalami komplikasi internal.
Faisal Halim disiram air keras oleh orang tak dikenal saat tengah berada di pusat perbelanjaan di Kota Damansara, Distrik Petaling, Selangor, Malaysia, Minggu (5/5/2024).
Pemain berusia 26 tahun itu mengalami luka bakar tingkat empat karena terkena cairan asam sulfat, sehingga ia harus menjalani perawatan cangkok kulit."
